Day,RKM483,RKM479,RKM474,RKM454
117,0,2,0,0
120,0,2,0,0
132,2,3,0,0
135,-0,2,0,0
141,1,2,0,0
144,-0,2,0,0
147,-0,3,0,0
150,2,3,0,0
153,2,10,0,0
156,4,11,0,0
159,9,19,0,0
162,6,17,0,0
165,2,11,0,0
168,12,15,0,0
171,12,36,0,0
174,12,15,0,0
177,11,29,0,0
180,12,21,0,0
183,7,14,0,0
186,-0,10,0,0
189,10,10,0,0
192,6,6,0,0
195,2,8,0,0
198,1,8,0,0
201,6,2,0,0
204,-0,2,0,0
216,1,-0,0,0
