Day,RKM483,RKM479,RKM474,RKM454
141,2,0,0,0
144,-0,2,0,0
149,-0,-0,1,0
156,-0,1,-0,0
159,2,-0,-0,0
162,1,1,-0,0
165,1,1,-0,0
168,-0,2,-0,0
171,3,6,-0,0
174,3,6,-0,0
177,7,6,-0,0
180,5,3,-0,0
183,8,7,-0,0
186,7,8,-0,0
189,4,14,-0,0
192,8,7,-0,0
195,11,5,-0,0
198,4,6,-0,0
201,4,2,-0,0
204,5,4,-0,0
207,2,-0,-0,0
210,1,2,-0,0
213,-0,1,-0,0
219,2,2,-0,0
