Day,RKM483,RKM479,RKM474,RKM454
122,2,0,0,0
125,-0,1,0,0
131,1,1,0,0
134,1,-0,0,0
137,1,2,0,0
140,2,1,0,0
143,3,-0,0,0
149,-0,1,0,0
152,3,1,0,0
155,7,1,0,0
156,-0,-0,0,1
158,7,3,0,-0
161,5,2,0,-0
164,4,-0,0,-0
167,6,4,0,-0
170,14,8,0,-0
173,9,8,0,-0
175,-0,4,0,-0
176,17,-0,0,-0
178,-0,6,0,-0
179,24,-0,0,-0
182,19,10,0,-0
185,20,7,0,-0
188,18,14,0,-0
191,22,13,0,-0
194,24,5,0,-0
197,16,8,0,-0
200,14,6,0,-0
203,10,7,0,-0
206,6,3,0,-0
209,5,4,0,-0
212,4,4,0,-0
218,3,1,0,-0
224,1,2,0,-0
