Day,RKM483,RKM479,RKM474,RKM454
125,0,2,0,0
137,2,-0,0,0
145,-0,-0,1,0
155,-0,2,-0,0
158,2,4,-0,0
161,2,1,-0,0
164,4,2,-0,0
167,3,4,-0,0
169,-0,-0,1,0
170,7,4,-0,0
172,-0,-0,1,0
173,7,7,-0,0
176,10,6,-0,0
179,8,5,-0,0
182,8,15,-0,0
184,-0,-0,1,0
185,14,6,-0,0
188,13,11,-0,0
190,-0,-0,1,0
191,23,5,-0,0
193,-0,-0,1,0
194,5,4,-0,0
197,7,-0,-0,0
200,9,2,-0,0
203,4,3,-0,0
206,2,1,-0,0
209,1,-0,-0,0
212,1,3,-0,0
215,1,2,-0,0
224,-0,1,-0,0
227,1,-0,-0,0
