Day,RKM483,RKM479,RKM474,RKM454
121,0,2,0,0
130,2,1,0,0
133,-0,3,0,0
136,-0,2,0,0
139,-0,1,0,0
142,-0,1,0,0
145,-0,1,0,0
148,1,-0,0,0
154,3,-0,0,0
157,-0,2,0,0
160,-0,2,0,0
163,1,2,0,0
166,2,1,0,0
167,-0,-0,0,1
169,-0,4,0,-0
172,2,2,0,-0
175,6,2,0,-0
178,4,3,0,-0
181,4,8,0,-0
184,3,6,0,-0
187,2,1,0,-0
190,-0,2,0,-0
193,2,5,0,-0
196,5,5,0,-0
199,-0,7,0,-0
202,5,6,0,-0
205,2,-0,0,-0
208,-0,2,0,-0
211,4,3,0,-0
214,1,2,0,-0
217,1,1,0,-0
220,-0,3,0,-0
223,1,1,0,-0
226,1,2,0,-0
