Day,RKM483,RKM479,RKM474,RKM454
119,0,3,0,0
122,2,-0,0,0
125,-0,1,0,0
128,1,2,0,0
131,2,-0,0,0
134,1,3,0,0
137,1,2,0,0
140,4,3,0,0
143,2,2,0,0
146,2,2,0,0
149,2,3,0,0
152,3,5,0,0
155,2,3,0,0
158,2,3,0,0
161,2,9,0,0
164,4,15,0,0
167,9,13,0,0
170,6,9,0,0
173,14,14,0,0
176,12,15,0,0
179,21,16,0,0
182,8,33,0,0
185,6,41,0,0
188,15,40,0,0
191,13,36,0,0
194,14,31,0,0
197,7,22,0,0
200,8,13,0,0
203,2,17,0,0
206,3,12,0,0
209,5,6,0,0
212,3,1,0,0
215,-0,1,0,0
218,2,-0,0,0
221,1,-0,0,0
